corner,temp_c,vdd,band,corner_id,tp1,tp2,tp3,tp4,tp5,tp6,tp7,f1,f2,f3,f4,f5,f6,f7,i1,i2,i3,i4,i5,i6,i7,sw1hi,sw1lo,sw7hi,sw7lo,k1,k2,k3,k4,k5,k6,k7,kvco_min,kvco_max,kvco_mean,kvco_over_f_max,fine_ratio,verdict
sf,-40.0,2.97,band7,sf_-40c_2.97v_band7,2.457481e-08,2.02704e-08,1.696438e-08,1.449214e-08,1.261388e-08,1.115629e-08,1.000245e-08,162768000.0,197332000.0,235788000.0,276012000.0,317111000.0,358542000.0,399902000.0,0.0002240432,0.0002619929,0.0003048197,0.0003469571,0.000390982,0.0004333743,0.0004777646,3.015624,-0.03723891,3.030715,-0.04464113,115213333.33333336,121700000.0,131133333.33333331,135538333.3333333,137550000.00000003,137984999.99999997,137866666.66666654,115213333.33333336,137984999.99999997,131741111.11111109,0.7078377404239983,2.45688341688784,PASS
sf,-40.0,3.3,band0,sf_-40c_3.30v_band0,1.034794e-06,8.778684e-07,7.54188e-07,6.577987e-07,5.818375e-07,5.204094e-07,4.699723e-07,3865510.0,4556490.0,5303720.0,6080890.0,6874770.0,7686260.0,8511140.0,4.370105e-05,4.781527e-05,5.327041e-05,5.654657e-05,6.195839e-05,6.688017e-05,7.081163e-05,3.350884,-0.03845946,3.365568,-0.05593518,2303266.666666667,2397016.666666667,2540666.6666666665,2618416.6666666665,2675616.6666666674,2727283.333333333,2749599.9999999977,2303266.666666667,2749599.9999999977,2580905.555555555,0.5958506553253431,2.201815543097806,PASS
sf,-40.0,3.3,band1,sf_-40c_3.30v_band1,6.454491e-07,5.477855e-07,4.69722e-07,4.091786e-07,3.60927e-07,3.22138e-07,2.90776e-07,6197240.0,7302130.0,8515680.0,9775680.0,11082600.0,12417000.0,13756300.0,5.175866e-05,5.732541e-05,6.327873e-05,6.860271e-05,7.524146e-05,8.188262e-05,8.80278e-05,3.3614,-0.05967197,3.363326,-0.0717035,3682966.6666666674,3864066.666666667,4122583.3333333326,4278199.999999999,4402200.000000001,4456166.666666666,4464333.333333329,3682966.6666666674,4464333.333333329,4199477.777777777,0.5942914372634701,2.2197462096029845,PASS
sf,-40.0,3.3,band2,sf_-40c_3.30v_band2,3.848966e-07,3.261686e-07,2.790132e-07,2.428081e-07,2.140856e-07,1.910582e-07,1.721098e-07,10392400.0,12263600.0,14336200.0,16473900.0,18684100.0,20936000.0,23241000.0,5.945074e-05,6.584857e-05,7.26616e-05,7.997972e-05,8.697817e-05,9.462216e-05,0.000103402,3.375765,-0.08630502,3.396784,-0.117112,6237333.333333335,6573000.0,7017166.666666666,7246499.999999999,7436833.333333335,7594833.333333332,7683333.3333333265,6237333.333333335,7683333.3333333265,7138111.11111111,0.6001821844168176,2.236345791155075,PASS
sf,-40.0,3.3,band3,sf_-40c_3.30v_band3,2.38323e-07,2.01383e-07,1.719931e-07,1.492701e-07,1.31253e-07,1.166994e-07,1.048872e-07,16783900.0,19862700.0,23256800.0,26797100.0,30475500.0,34276100.0,38136200.0,7.473754e-05,8.421218e-05,9.512679e-05,0.0001057024,0.0001163429,0.0001276464,0.0001393009,3.400591,-0.1145287,3.411891,-0.1284417,10262666.66666667,10788166.666666668,11557333.333333332,12031166.666666664,12465000.000000002,12767833.333333332,12866999.999999989,10262666.66666667,12866999.999999989,11862388.888888888,0.6114589974122028,2.2721894196223764,PASS
sf,-40.0,3.3,band4,sf_-40c_3.30v_band4,1.434655e-07,1.207782e-07,1.028701e-07,8.892051e-08,7.793934e-08,6.913902e-08,6.202575e-08,27881300.0,33118600.0,38884000.0,44984000.0,51322000.0,57854500.0,64489300.0,8.264891e-05,9.339665e-05,0.000104803,0.0001171631,0.0001296662,0.0001414317,0.0001561723,3.39932,-0.1090821,3.42017,-0.1461158,17457666.66666667,18337833.333333336,19775666.666666664,20729999.999999996,21450833.33333334,21945499.999999996,22115999.99999998,17457666.66666667,22115999.99999998,20337777.777777776,0.6261424921602174,2.312994731235631,PASS
sf,-40.0,3.3,band5,sf_-40c_3.30v_band5,8.726912e-08,7.311544e-08,6.196753e-08,5.330455e-08,4.64895e-08,4.105716e-08,3.664282e-08,45835200.0,54708000.0,64549900.0,75040500.0,86040900.0,97425200.0,109162000.0,0.0001134973,0.0001287329,0.0001462835,0.0001638878,0.000183383,0.0002019714,0.0002219268,3.400296,-0.1204821,3.413148,-0.1503527,29576000.000000007,31191166.666666668,33887499.99999999,35818333.33333333,37307833.33333334,38535166.666666664,39122666.666666634,29576000.000000007,39122666.666666634,35181555.55555555,0.6452682654379168,2.3816193667748804,PASS
sf,-40.0,3.3,band6,sf_-40c_3.30v_band6,4.988621e-08,4.157838e-08,3.501218e-08,2.994602e-08,2.599105e-08,2.284021e-08,2.028924e-08,80182500.0,96203900.0,114246000.0,133574000.0,153899000.0,175130000.0,197149000.0,0.0001583938,0.0001832554,0.0002100134,0.0002389097,0.0002670364,0.0002966691,0.0003259157,3.329685,-0.07351214,3.349453,-0.1137757,53404666.66666668,56772500.0,62283499.99999999,66088333.33333332,69260000.00000001,72083333.33333333,73396666.6666666,53404666.66666668,73396666.6666666,64981388.88888888,0.6660389320196636,2.458753468649643,PASS
sf,-40.0,3.3,band7,sf_-40c_3.30v_band7,2.933611e-08,2.425642e-08,2.028683e-08,1.726466e-08,1.493995e-08,1.312019e-08,1.166853e-08,136351000.0,164905000.0,197172000.0,231687000.0,267738000.0,304874000.0,342803000.0,0.0002373008,0.0002749738,0.0003169892,0.0003618988,0.0004082325,0.0004523573,0.0004987032,3.33909,-0.05295421,3.354622,-0.06700441,95180000.00000001,101368333.33333334,111303333.33333331,117609999.99999999,121978333.33333336,125108333.33333331,126429999.99999988,95180000.00000001,126429999.99999988,114695555.55555554,0.6980513527586891,2.5141216419388197,PASS
sf,-40.0,3.63,band0,sf_-40c_3.63v_band0,1.103848e-06,9.407953e-07,8.099125e-07,7.086846e-07,6.288366e-07,5.628178e-07,5.101017e-07,3623690.0,4251720.0,4938810.0,5644260.0,6360950.0,7107100.0,7841570.0,5.03915e-05,5.35369e-05,5.751606e-05,6.250396e-05,6.709847e-05,7.3677e-05,7.69941e-05,3.667958,-0.04401046,3.684301,-0.04753454,2093433.3333333337,2191866.666666667,2320899.9999999995,2370233.333333333,2438066.666666667,2467699.9999999995,2448233.333333331,2093433.3333333337,2467699.9999999995,2343266.6666666665,0.5777076221567887,2.163973739475507,PASS
sf,-40.0,3.63,band1,sf_-40c_3.63v_band1,6.950375e-07,5.914741e-07,5.089719e-07,4.45094e-07,3.943039e-07,3.525575e-07,3.191329e-07,5755090.0,6762760.0,7858980.0,8986870.0,10144500.0,11345700.0,12534000.0,5.833667e-05,6.423693e-05,6.963916e-05,7.522144e-05,8.181617e-05,8.808336e-05,9.369222e-05,3.68785,-0.05909869,3.704146,-0.08236678,3358900.000000001,3506483.3333333335,3706849.9999999995,3809199.9999999995,3931383.3333333344,3982499.9999999995,3960999.9999999963,3358900.000000001,3982499.9999999995,3766061.1111111105,0.5836398735727854,2.177898173616746,PASS
sf,-40.0,3.63,band2,sf_-40c_3.63v_band2,4.164191e-07,3.542186e-07,3.046277e-07,2.661263e-07,2.355566e-07,2.107707e-07,1.904632e-07,9605710.0,11292500.0,13130800.0,15030500.0,16981100.0,18978000.0,21001400.0,6.515748e-05,7.297002e-05,7.998144e-05,8.670602e-05,9.505009e-05,0.0001027078,0.0001112555,3.709856,-0.07297205,3.730872,-0.1051795,5622633.333333335,5875150.0,6229999.999999999,6417166.666666666,6579166.666666668,6700499.999999999,6744666.66666666,5622633.333333335,6744666.66666666,6330938.888888888,0.585342815193602,2.186345413301047,PASS
sf,-40.0,3.63,band3,sf_-40c_3.63v_band3,2.608166e-07,2.214096e-07,1.899017e-07,1.654825e-07,1.460482e-07,1.303726e-07,1.175598e-07,15336400.0,18066100.0,21063500.0,24171700.0,27388200.0,30681300.0,34025200.0,8.265936e-05,9.173758e-05,0.0001032412,0.0001142299,0.0001250324,0.0001364224,0.0001493058,3.723795,-0.1093448,3.740746,-0.1109055,9099000.000000002,9545166.666666668,10175999.999999998,10541166.666666664,10849333.333333336,11061666.666666664,11146333.333333323,9099000.000000002,11146333.333333323,10382666.666666666,0.5932943846013408,2.2185910643958167,PASS
sf,-40.0,3.63,band4,sf_-40c_3.63v_band4,1.57628e-07,1.334101e-07,1.141359e-07,9.922654e-08,8.730614e-08,7.776518e-08,6.99034e-08,25376200.0,29982700.0,35046000.0,40311800.0,45815800.0,51436900.0,57221800.0,9.1659e-05,0.0001019464,0.0001144875,0.0001267162,0.0001389671,0.0001527487,0.0001652975,3.734048,-0.1273755,3.75058,-0.1528421,15355000.000000004,16116333.333333334,17215166.666666664,17949666.666666664,18541833.333333336,19009999.999999996,19282999.99999998,15355000.000000004,19282999.99999998,17691999.999999996,0.6050945374011871,2.254939667877775,PASS
sf,-40.0,3.63,band5,sf_-40c_3.63v_band5,9.711976e-08,8.18657e-08,6.974742e-08,6.032788e-08,5.292428e-08,4.68865e-08,4.202958e-08,41186300.0,48860500.0,57349800.0,66304300.0,75579700.0,85312400.0,95171100.0,0.0001216874,0.0001378092,0.0001561004,0.0001751352,0.0001938233,0.0002134871,0.0002337432,3.738484,-0.130449,3.759352,-0.1673174,25580666.66666667,26939166.666666668,29072999.999999996,30383166.66666666,31680166.666666675,32652333.33333333,32862333.333333302,25580666.66666667,32862333.333333302,29991555.555555552,0.6210964972980498,2.3107465346486573,PASS
sf,-40.0,3.63,band6,sf_-40c_3.63v_band6,5.616373e-08,4.71169e-08,3.99304e-08,3.436025e-08,2.996267e-08,2.64403e-08,2.357153e-08,71220300.0,84895200.0,100174000.0,116414000.0,133499000.0,151284000.0,169696000.0,0.0001718133,0.0001957565,0.0002235092,0.0002512538,0.0002814529,0.0003103042,0.0003406559,3.658897,-0.1291072,3.696761,-0.1427214,45583000.00000001,48256166.66666667,52531333.33333333,55541666.66666666,58116666.66666668,60328333.33333332,61373333.333333276,45583000.00000001,61373333.333333276,54708722.22222222,0.6400281942086737,2.382691451734969,PASS
sf,-40.0,3.63,band7,sf_-40c_3.63v_band7,3.359952e-08,2.796846e-08,2.351985e-08,2.008509e-08,1.740213e-08,1.527354e-08,1.355732e-08,119049000.0,143018000.0,170069000.0,199153000.0,229857000.0,261891000.0,295044000.0,0.0002498866,0.0002902042,0.0003331911,0.0003772118,0.0004258972,0.0004715272,0.0005189665,3.663622,-0.09449171,3.677227,-0.109894,79896666.66666669,85033333.33333334,93558333.33333331,99646666.66666666,104563333.33333336,108644999.99999999,110509999.9999999,79896666.66666669,110509999.9999999,97774999.99999999,0.6711242149591067,2.4783408512461254,PASS
sf,27.0,2.97,band0,sf_27c_2.97v_band0,8.913988e-07,7.529514e-07,6.439852e-07,5.59795e-07,4.936001e-07,4.398681e-07,3.959543e-07,4487330.0,5312430.0,6211320.0,7145470.0,8103730.0,9093630.0,10102200.0,4.718697e-05,5.085208e-05,5.64096e-05,6.07466e-05,6.579502e-05,7.084486e-05,7.607161e-05,3.021444,-0.0576658,3.033579,-0.07704966,2750333.333333334,2873316.666666667,3055066.666666666,3154016.666666666,3246933.333333334,3330783.333333333,3361899.999999997,2750333.333333334,3361899.999999997,3119372.2222222215,0.612910869789682,2.2512719144792115,PASS
sf,27.0,2.97,band1,sf_27c_2.97v_band1,5.484088e-07,4.626518e-07,3.948359e-07,3.42733e-07,3.011049e-07,2.683531e-07,2.414085e-07,7293830.0,8645810.0,10130800.0,11670900.0,13284400.0,14905700.0,16569400.0,5.544924e-05,6.17651e-05,6.772002e-05,7.439055e-05,8.137893e-05,8.809288e-05,9.521012e-05,3.042238,-0.06969224,3.058646,-0.08371122,4506600.000000001,4728283.333333334,5041816.666666666,5255999.999999999,5391333.333333335,5474999.999999999,5545666.666666661,4506600.000000001,5545666.666666661,5153094.444444444,0.6178646883735981,2.2717008759458337,PASS
sf,27.0,2.97,band2,sf_27c_2.97v_band2,3.268947e-07,2.749426e-07,2.343007e-07,2.027446e-07,1.780036e-07,1.581644e-07,1.41817e-07,12236400.0,14548500.0,17072100.0,19729300.0,22471400.0,25290100.0,28205400.0,6.215308e-05,6.960153e-05,7.771516e-05,8.531706e-05,9.367779e-05,0.0001027696,0.0001107064,3.048085,-0.09175186,3.075515,-0.1089869,7707000.000000002,8059500.0,8634666.666666666,8998833.333333332,9268000.000000002,9556666.666666666,9717666.666666659,7707000.000000002,9717666.666666659,8871666.666666666,0.6298421104246349,2.3050406982445817,PASS
sf,27.0,2.97,band3,sf_27c_2.97v_band3,1.985977e-07,1.664539e-07,1.413592e-07,1.21981e-07,1.066928e-07,9.453973e-08,8.453818e-08,20141200.0,24030700.0,28296700.0,32792000.0,37490800.0,42310300.0,47315900.0,7.984102e-05,9.033531e-05,0.0001019898,0.0001136845,0.0001250855,0.0001381959,0.0001499056,3.062256,-0.1236631,3.097101,-0.1394277,12965000.000000004,13592500.0,14602166.666666664,15323499.999999998,15863833.333333338,16375166.666666664,16685333.333333319,12965000.000000004,16685333.333333319,15097055.555555554,0.6437054395964492,2.34920958036264,PASS
sf,27.0,2.97,band4,sf_27c_2.97v_band4,1.155394e-07,9.650391e-08,8.156757e-08,7.009436e-08,6.109245e-08,5.38729e-08,4.801776e-08,34620200.0,41449100.0,49039100.0,57065900.0,65474500.0,74248800.0,83302500.0,8.845075e-05,0.0001005612,0.0001134706,0.000126093,0.0001401318,0.0001544083,0.000168618,3.054182,-0.123182,3.119439,-0.16472,22763000.000000004,24031500.0,26027999.999999996,27392333.33333333,28638166.66666667,29713333.33333333,30178999.999999974,22763000.000000004,30178999.999999974,27045722.222222216,0.6575063113442442,2.4061819400234543,PASS
sf,27.0,2.97,band5,sf_27c_2.97v_band5,6.855161e-08,5.689444e-08,4.779918e-08,4.081988e-08,3.5371e-08,3.105182e-08,2.75607e-08,58350200.0,70305600.0,83683400.0,97991500.0,113087000.0,128817000.0,145134000.0,0.0001212501,0.0001395458,0.0001596474,0.0001792283,0.0002013874,0.0002220655,0.0002437861,3.022126,-0.08964111,3.07592,-0.1459767,39851333.33333334,42222000.0,46143166.66666666,49005999.99999999,51375833.33333334,53411666.66666666,54389999.999999955,39851333.33333334,54389999.999999955,48213222.22222222,0.6829682388977817,2.487292245784933,PASS
sf,27.0,2.97,band6,sf_27c_2.97v_band6,3.873389e-08,3.191047e-08,2.667107e-08,2.270607e-08,1.967074e-08,1.72985e-08,1.540972e-08,103269000.0,125351000.0,149975000.0,176164000.0,203348000.0,231234000.0,259576000.0,0.0001726783,0.0002001688,0.0002305777,0.0002607256,0.0002913008,0.000323089,0.000356136,3.005067,-0.05302035,3.019417,-0.04563827,73606666.66666669,77843333.33333334,84688333.33333331,88954999.99999999,91783333.33333336,93713333.33333331,94473333.33333325,73606666.66666669,94473333.33333325,86837222.22222221,0.7127663351699608,2.513590719383358,PASS
sf,27.0,2.97,band7,sf_27c_2.97v_band7,2.218461e-08,1.828169e-08,1.53421e-08,1.315902e-08,1.150919e-08,1.023164e-08,9.22318e-09,180305000.0,218798000.0,260720000.0,303974000.0,347548000.0,390944000.0,433690000.0,0.0002588741,0.0003021272,0.0003477907,0.0003939045,0.0004425871,0.0004891669,0.0005364085,3.015347,-0.03844078,3.03107,-0.04676255,128310000.00000003,134025000.0,141959999.99999997,144713333.3333333,144950000.00000003,143569999.99999997,142486666.66666654,128310000.00000003,144950000.00000003,140769444.44444442,0.7116275200354956,2.4053132192673528,PASS
sf,27.0,3.3,band0,sf_27c_3.30v_band0,9.794366e-07,8.304852e-07,7.128396e-07,6.218202e-07,5.490848e-07,4.913323e-07,4.438669e-07,4083980.0,4816460.0,5611360.0,6432730.0,7284850.0,8141130.0,9011710.0,5.18791e-05,5.528053e-05,6.078688e-05,6.548923e-05,7.055697e-05,7.57835e-05,8.115349e-05,3.357616,-0.05700197,3.35874,-0.07659224,2441600.0000000005,2545633.3333333335,2693783.333333333,2789149.9999999995,2847333.333333334,2878099.9999999995,2901933.3333333307,2441600.0000000005,2901933.3333333307,2737627.7777777775,0.5978481775131124,2.2065999343777394,PASS
sf,27.0,3.3,band1,sf_27c_3.30v_band1,6.08315e-07,5.146456e-07,4.416743e-07,3.843221e-07,3.390502e-07,3.030956e-07,2.729507e-07,6575540.0,7772340.0,9056450.0,10407900.0,11797700.0,13197200.0,14654700.0,5.978985e-05,6.638013e-05,7.243591e-05,8.011344e-05,8.663178e-05,9.320173e-05,0.0001009937,3.367764,-0.07629614,3.38747,-0.1005768,3989333.3333333344,4134850.0,4392599.999999999,4568749.999999999,4648833.333333334,4761666.666666666,4858333.333333329,3989333.3333333344,4858333.333333329,4488422.222222222,0.6066928850456897,2.228668672078643,PASS
sf,27.0,3.3,band2,sf_27c_3.30v_band2,3.649985e-07,3.08499e-07,2.640456e-07,2.296154e-07,2.023187e-07,1.803368e-07,1.623605e-07,10958900.0,12966000.0,15148900.0,17420400.0,19770800.0,22180700.0,24636500.0,6.826819e-05,7.505873e-05,8.38613e-05,9.135808e-05,0.0001001807,0.0001073691,0.0001177985,3.38377,-0.1124047,3.399242,-0.1183534,6690333.333333335,6983333.333333334,7423999.999999999,7703166.666666665,7933833.333333335,8109499.999999999,8185999.999999993,6690333.333333335,8185999.999999993,7598666.666666665,0.6104931456015964,2.2480814680305503,PASS
sf,27.0,3.3,band3,sf_27c_3.30v_band3,2.244083e-07,1.890456e-07,1.613635e-07,1.398019e-07,1.228329e-07,1.0922e-07,9.794493e-08,17824700.0,21158900.0,24788800.0,28611900.0,32564600.0,36623300.0,40839300.0,8.608196e-05,9.654435e-05,0.0001083491,0.0001203043,0.0001327883,0.0001451325,0.0001583852,3.405463,-0.1154007,3.40965,-0.1273433,11114000.000000002,11606833.333333334,12421666.666666664,12959666.666666664,13352333.333333336,13791166.666666664,14053333.33333332,11114000.000000002,14053333.33333332,12785888.888888886,0.6235168053319271,2.2911633856390288,PASS
sf,27.0,3.3,band4,sf_27c_3.30v_band4,1.316152e-07,1.106236e-07,9.403774e-08,8.123318e-08,7.110547e-08,6.301663e-08,5.639052e-08,30391600.0,36158700.0,42536100.0,49241000.0,56254500.0,63475300.0,70933900.0,9.533786e-05,0.0001077412,0.0001208324,0.0001347548,0.0001481903,0.0001623606,0.0001765915,3.422789,-0.1296359,3.440074,-0.1599979,19223666.66666667,20240833.333333336,21803833.33333333,22863999.999999996,23723833.33333334,24465666.666666664,24861999.999999978,19223666.66666667,24861999.999999978,22523499.999999996,0.632532234784173,2.3339968938785716,PASS
sf,27.0,3.3,band5,sf_27c_3.30v_band5,7.934291e-08,6.629938e-08,5.605766e-08,4.817712e-08,4.195132e-08,3.696797e-08,3.291531e-08,50414100.0,60332400.0,71355100.0,83027000.0,95348600.0,108202000.0,121524000.0,0.0001289488,0.000147733,0.0001678722,0.0001892252,0.0002090979,0.0002318651,0.0002534432,3.348862,-0.118347,3.393232,-0.1433885,33061000.000000007,34901666.66666667,37824333.33333333,39989166.666666664,41958333.33333334,43625666.66666666,44406666.66666663,33061000.000000007,44406666.66666663,39505499.99999999,0.6557887575102999,2.4105161056133104,PASS
sf,27.0,3.3,band6,sf_27c_3.30v_band6,4.548519e-08,3.771618e-08,3.166162e-08,2.700954e-08,2.339002e-08,2.053031e-08,1.822794e-08,87940700.0,106055000.0,126336000.0,148096000.0,171013000.0,194834000.0,219443000.0,0.0001820475,0.0002103404,0.0002402849,0.0002710537,0.000304572,0.0003367447,0.0003696868,3.32989,-0.06018174,3.343159,-0.09773458,60381000.000000015,63992166.66666667,70068333.33333333,74461666.66666666,77896666.66666669,80716666.66666666,82029999.99999993,60381000.000000015,82029999.99999993,73056833.33333333,0.6866104090597416,2.4953519815057192,PASS
sf,27.0,3.3,band7,sf_27c_3.30v_band7,2.633016e-08,2.167612e-08,1.811469e-08,1.542868e-08,1.338143e-08,1.178804e-08,1.052516e-08,151917000.0,184535000.0,220815000.0,259258000.0,298922000.0,339327000.0,380042000.0,0.0002706237,0.0003151077,0.0003636322,0.0004124372,0.0004607667,0.0005129588,0.0005623001,3.338407,-0.03428416,3.354774,-0.044871,108726666.66666669,114830000.0,124538333.33333331,130178333.33333331,133448333.33333336,135199999.99999997,135716666.66666654,108726666.66666669,135716666.66666654,126736111.11111109,0.7156978262252854,2.5016423441747797,PASS
sf,27.0,3.63,band0,sf_27c_3.63v_band0,1.049117e-06,8.926931e-07,7.6908e-07,6.72514e-07,5.956672e-07,5.350004e-07,4.838426e-07,3812730.0,4480820.0,5201020.0,5947830.0,6715160.0,7476630.0,8267150.0,5.678236e-05,6.19049e-05,6.624326e-05,7.149723e-05,7.606244e-05,8.186122e-05,8.6901e-05,3.694982,-0.05086453,3.704796,-0.07936017,2226966.666666667,2313816.666666667,2445016.6666666665,2523566.6666666665,2548000.0000000005,2586649.9999999995,2635066.666666664,2226966.666666667,2635066.666666664,2474677.7777777775,0.5840871676375371,2.168301977847894,PASS
sf,27.0,3.63,band1,sf_27c_3.63v_band1,6.569256e-07,5.582718e-07,4.799678e-07,4.195712e-07,3.716621e-07,3.328775e-07,3.010196e-07,6088970.0,7164970.0,8333890.0,9533540.0,10762500.0,12016400.0,13288200.0,6.63434e-05,7.239586e-05,7.88578e-05,8.579536e-05,9.255985e-05,9.878749e-05,0.0001069382,3.691495,-0.06442216,3.70671,-0.08649748,3586666.6666666674,3741533.3333333335,3947616.666666666,4047683.3333333326,4138100.000000001,4209499.999999999,4239333.333333329,3586666.6666666674,4239333.333333329,3999572.2222222215,0.5890432481465121,2.1823395418272713,PASS
sf,27.0,3.63,band2,sf_27c_3.63v_band2,3.963774e-07,3.363932e-07,2.891484e-07,2.522597e-07,2.229638e-07,1.993854e-07,1.799011e-07,10091400.0,11890800.0,13833700.0,15856700.0,17940100.0,20061700.0,22234400.0,7.460024e-05,8.210765e-05,8.917823e-05,9.743969e-05,0.0001053322,0.0001151745,0.0001242044,3.720017,-0.08983302,3.729453,-0.1199289,5998000.000000001,6237166.666666667,6609833.333333332,6843999.999999999,7008333.333333335,7157166.666666666,7242333.3333333265,5998000.000000001,7242333.3333333265,6746111.11111111,0.5943674812216344,2.2033018213528353,PASS
